,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years
15540967,S72LJ,433205,383083,6333025,202500,2001-02-19 00:00,D,982540800.0,2001.0
15539255,S72BB,434280,384187,8743882,123500,2002-10-01 00:00,S,1033426800.0,2002.0
15615287,S89QY,435462,384554,7113113,62000,2001-08-17 00:00,F,998002800.0,2001.0
15284982,S118YJ,433884,385687,11777135,183500,2005-04-22 00:00,T,1114124400.0,2005.0
15537910,S71NE,434318,385416,14152952,185000,2007-07-06 00:00,F,1183676400.0,2007.0
15541186,S72LX,433003,382895,19499297,325000,2014-08-15 00:00,S,1408057200.0,2014.0
15614203,S89HW,435918,384419,15975163,160000,2009-05-15 00:00,S,1242342000.0,2009.0
15541435,S72QA,434119,383797,19833798,122500,2014-02-10 00:00,T,1391990400.0,2014.0
15322987,S23HH,435700,385188,12074151,102508,2005-12-21 00:00,T,1135123200.0,2005.0
15536037,S71BW,434820,385640,12686910,137750,2006-05-19 00:00,T,1147993200.0,2006.0
15320302,S22AB,436976,384739,16186861,67950,2009-12-22 00:00,T,1261440000.0,2009.0
15537267,S71HA,434490,384899,16504348,175000,2010-06-11 00:00,T,1276210800.0,2010.0
15305039,S141AF,436669,382919,21467247,155000,2016-12-01 00:00,S,1480550400.0,2016.0
15324995,S24FD,435400,385870,10101714,51000,2004-12-06 00:00,T,1102291200.0,2004.0
15612586,S89BY,434953,383980,9762045,91000,2003-09-12 00:00,T,1063321200.0,2003.0
15610693,S88PN,435394,383159,11515758,149950,2005-07-29 00:00,S,1122591600.0,2005.0
15536217,S71DD,434738,385609,12418176,144000,2006-11-15 00:00,S,1163548800.0,2006.0
15536131,S71BY,434847,385484,15190814,128500,2008-02-12 00:00,T,1202774400.0,2008.0
15539957,S72DT,433497,384417,8273692,86000,2002-03-08 00:00,S,1015545600.0,2002.0
15614256,S89HZ,435768,384219,11965585,54000,2005-10-28 00:00,F,1130454000.0,2005.0
15603189,S80JH,434604,382961,18987586,185000,2013-11-14 00:00,T,1384387200.0,2013.0
15537906,S71NE,434318,385416,7919903,350000,2002-03-28 00:00,D,1017273600.0,2002.0
15614157,S89HT,435626,384104,8195259,69000,2002-03-08 00:00,S,1015545600.0,2002.0
15537950,S71NJ,434292,385320,10012700,330000,2003-08-07 00:00,S,1060210800.0,2003.0
15604673,S80RJ,434369,383587,15807974,130000,2009-10-22 00:00,F,1256166000.0,2009.0
15537607,S71LB,434691,385642,9533282,34000,2003-01-10 00:00,F,1042156800.0,2003.0
15286995,S119HD,433091,384062,12878278,288500,2006-08-11 00:00,D,1155250800.0,2006.0
15537640,S71LB,434691,385642,20567621,46000,2015-12-11 00:00,F,1449792000.0,2015.0
15603453,S80NE,434367,383403,18956599,132000,2013-05-10 00:00,T,1368140400.0,2013.0
15605772,S80ZX,435121,385449,7598792,16000,2002-05-10 00:00,T,1020985200.0,2002.0
15605575,S80ZL,434999,385273,20579984,107500,2015-10-09 00:00,T,1444345200.0,2015.0
15603397,S80NB,434245,383464,21102892,150000,2016-05-27 00:00,T,1464303600.0,2016.0
15285023,S118YL,433956,385571,23361079,435000,2018-05-31 00:00,T,1527721200.0,2018.0
15611257,S88QP,435037,382833,6271483,59950,2001-12-10 00:00,S,1007942400.0,2001.0
15536337,S71DG,434761,385367,12159477,95000,2005-12-16 00:00,T,1134691200.0,2005.0
15538698,S71RY,434029,384816,12038374,357500,2005-10-25 00:00,D,1130194800.0,2005.0
15613187,S89EF,434671,384006,16294272,137000,2010-09-30 00:00,S,1285801200.0,2010.0
15610231,S88LB,436530,382658,8167306,39000,2002-01-25 00:00,F,1011916800.0,2002.0
15605533,S80ZF,434935,385213,17460598,140000,2011-08-24 00:00,S,1314140400.0,2011.0
15536885,S71GF,434655,384984,9883439,80000,2003-09-10 00:00,T,1063148400.0,2003.0
15286587,S119FG,433141,384665,7265390,52500,2001-05-18 00:00,F,990140400.0,2001.0
15538492,S71RP,434224,384558,11357944,195000,2005-02-24 00:00,T,1109203200.0,2005.0
15537371,S71HE,434483,384983,10522746,136500,2004-05-28 00:00,T,1085698800.0,2004.0
15612300,S88TH,434814,383541,23632502,120000,2018-07-27 00:00,S,1532646000.0,2018.0
15602829,S80HE,434426,382957,9171356,93000,2003-05-16 00:00,T,1053039600.0,2003.0
15614950,S89QB,435444,384408,6909760,36400,2001-05-04 00:00,T,988930800.0,2001.0
15605782,S80ZX,435121,385449,8758505,42950,2002-01-08 00:00,F,1010448000.0,2002.0
15611266,S88QP,435037,382833,10524145,110000,2004-04-23 00:00,S,1082674800.0,2004.0
15281355,S118AU,434188,385716,17859600,385000,2012-09-28 00:00,D,1348786800.0,2012.0
15322907,S23HG,436116,385001,13901867,179995,2007-06-29 00:00,T,1183071600.0,2007.0
15536792,S71FL,434790,385118,11362618,70000,2005-08-17 00:00,T,1124233200.0,2005.0
15541443,S72QD,433680,383431,7080002,65000,2001-04-06 00:00,T,986511600.0,2001.0
15285204,S118ZL,433496,385763,19230253,142000,2014-05-01 00:00,T,1398898800.0,2014.0
15604283,S80PN,434531,383563,22744413,126250,2017-06-22 00:00,T,1498086000.0,2017.0
15613255,S89EG,434674,384183,21964593,170000,2016-08-05 00:00,S,1470351600.0,2016.0
15614493,S89JN,435734,383576,17237990,120000,2011-04-01 00:00,D,1301612400.0,2011.0
15611862,S88SW,434924,383294,10711275,110100,2004-11-02 00:00,T,1099353600.0,2004.0
15603311,S80JT,434200,383582,15432387,124950,2008-06-27 00:00,S,1214521200.0,2008.0
15281258,S118AE,434883,385705,22952658,95000,2017-02-17 00:00,F,1487289600.0,2017.0
15323572,S23PQ,436047,385410,9644399,80000,2003-09-26 00:00,S,1064530800.0,2003.0
15608819,S88AD,436289,382549,21251305,305000,2016-03-11 00:00,D,1457654400.0,2016.0
15611738,S88SP,435181,383499,12558435,140000,2006-02-01 00:00,S,1138752000.0,2006.0
15605271,S80UR,434382,384143,11372859,90000,2005-04-29 00:00,T,1114729200.0,2005.0
15540427,S72GF,433330,383752,9230438,212000,2003-09-25 00:00,S,1064444400.0,2003.0
15324118,S23SY,436491,385575,10451264,95000,2004-08-27 00:00,S,1093561200.0,2004.0
15612492,S89BU,434948,383855,15954863,44500,2009-06-12 00:00,D,1244761200.0,2009.0
15540028,S72DX,434143,384228,20918754,240000,2015-11-26 00:00,S,1448496000.0,2015.0
15323418,S23LR,436246,385081,15281045,90000,2008-07-04 00:00,T,1215126000.0,2008.0
15539860,S72DL,434060,384025,7198403,54000,2001-05-18 00:00,S,990140400.0,2001.0
15284885,S118YE,433681,385671,11979244,175000,2005-08-16 00:00,T,1124146800.0,2005.0
15614650,S89NG,435609,383683,22903473,164750,2017-07-11 00:00,S,1499727600.0,2017.0
15613834,S89GB,435340,384359,13288646,123000,2006-07-19 00:00,T,1153263600.0,2006.0
15602972,S80HP,434174,383112,10387097,154000,2004-05-11 00:00,S,1084230000.0,2004.0
15611604,S88SA,435123,383464,8502861,98000,2002-07-18 00:00,S,1026946800.0,2002.0
15610405,S88PA,435592,383418,18934093,270000,2013-12-19 00:00,D,1387411200.0,2013.0
15286209,S119DX,433037,385220,18583189,269995,2013-11-21 00:00,F,1384992000.0,2013.0
15536158,S71BZ,434869,385361,12776313,140000,2006-12-12 00:00,S,1165881600.0,2006.0
15285653,S119BN,433146,385145,13974135,180000,2007-08-24 00:00,F,1187910000.0,2007.0
15322961,S23HG,436116,385001,22755581,90000,2017-07-26 00:00,F,1501023600.0,2017.0
15539840,S72DH,434220,384172,10245163,119500,2004-07-30 00:00,T,1091142000.0,2004.0
15610637,S88PH,435447,382992,22952980,148000,2017-02-07 00:00,T,1486425600.0,2017.0
15615422,S89RF,435346,384667,22714363,235000,2017-07-20 00:00,S,1500505200.0,2017.0
15321990,S23AT,435844,384665,8972248,80000,2003-02-03 00:00,S,1044230400.0,2003.0
15603595,S80NL,434503,383530,6692225,45000,2001-11-16 00:00,T,1005868800.0,2001.0
15320300,S22AB,436976,384739,14149974,79950,2007-08-10 00:00,T,1186700400.0,2007.0
15602229,S80EX,433844,382333,14439992,261000,2007-08-14 00:00,S,1187046000.0,2007.0
15540562,S72GN,433128,383968,14956816,200000,2008-12-09 00:00,S,1228780800.0,2008.0
15536709,S71FE,434993,385385,15992733,150000,2009-11-10 00:00,S,1257811200.0,2009.0
15604829,S80RW,434724,383621,15219713,100000,2008-05-21 00:00,S,1211324400.0,2008.0
15537554,S71HP,434509,385200,14536029,215000,2007-10-18 00:00,T,1192662000.0,2007.0
15537299,S71HB,434488,384929,18276362,180000,2013-02-20 00:00,T,1361318400.0,2013.0
15322945,S23HG,436116,385001,18055162,86000,2012-05-04 00:00,F,1336086000.0,2012.0
15539989,S72DW,434129,384183,10542146,170000,2004-03-08 00:00,S,1078704000.0,2004.0
15611421,S88QW,434972,383098,11168659,110000,2004-12-20 00:00,T,1103500800.0,2004.0
15281319,S118AQ,434243,385672,13569168,92500,2006-02-03 00:00,F,1138924800.0,2006.0
15282529,S118NR,433927,385931,18965352,170000,2013-07-16 00:00,T,1373929200.0,2013.0
15322879,S23HF,435595,385317,13551670,82000,2006-02-06 00:00,T,1139184000.0,2006.0
15538173,S71NZ,434125,385146,15870558,232500,2009-11-17 00:00,D,1258416000.0,2009.0
15604631,S80RD,434618,383492,18660618,130000,2013-07-03 00:00,S,1372806000.0,2013.0
15537097,S71GQ,434388,384887,16086716,140000,2009-09-07 00:00,T,1252278000.0,2009.0
15324275,S23WX,436593,385327,19514170,110000,2014-08-07 00:00,T,1407366000.0,2014.0
15601482,S80BE,434141,382334,6867022,61000,2001-05-24 00:00,S,990658800.0,2001.0
15281518,S118BH,434545,385839,21973534,127000,2016-07-29 00:00,T,1469746800.0,2016.0
15614172,S89HT,435626,384104,22953708,188000,2017-02-24 00:00,D,1487894400.0,2017.0
15285372,S119AL,433715,385264,21300481,135000,2016-12-09 00:00,F,1481241600.0,2016.0
15611084,S88QH,434933,382895,10960063,122000,2004-08-09 00:00,T,1092006000.0,2004.0
15602544,S80GQ,434540,382646,6322505,35500,2001-12-31 00:00,T,1009756800.0,2001.0
15611954,S88SY,434903,383343,12894081,95000,2006-11-07 00:00,T,1162857600.0,2006.0
15537904,S71NE,434318,385416,7429535,165000,2001-08-03 00:00,D,996793200.0,2001.0
15602251,S80EY,433698,382482,24292276,283500,2019-04-12 00:00,S,1555023600.0,2019.0
15604981,S80SR,434709,382626,10095523,133350,2004-08-11 00:00,F,1092178800.0,2004.0
15601587,S80BH,434054,382211,19342349,225000,2014-08-20 00:00,S,1408489200.0,2014.0
15285681,S119BP,433752,384642,13482920,190000,2006-09-27 00:00,S,1159311600.0,2006.0
15603701,S80NQ,434419,383475,15818655,115000,2009-05-08 00:00,T,1241737200.0,2009.0
15604611,S80RB,434678,383492,15899315,113000,2009-04-08 00:00,S,1239145200.0,2009.0
15322896,S23HF,435595,385317,22372310,130500,2017-05-17 00:00,T,1494975600.0,2017.0
15610113,S88JN,436160,382036,12817931,249950,2006-06-23 00:00,S,1151017200.0,2006.0
15285076,S118YQ,433753,385567,19983122,440000,2014-10-09 00:00,S,1412809200.0,2014.0
15324165,S23SZ,436477,385472,10203996,130000,2004-03-26 00:00,T,1080259200.0,2004.0
15538403,S71RH,434200,384637,16316171,300000,2010-10-05 00:00,D,1286233200.0,2010.0
15284600,S118XP,433546,385529,23129287,275000,2018-06-15 00:00,D,1529017200.0,2018.0
15285292,S119AF,433775,385471,24361823,148000,2019-03-29 00:00,S,1553817600.0,2019.0
15601858,S80DY,433881,382335,19245649,110000,2014-05-28 00:00,F,1401231600.0,2014.0
15603324,S80JT,434200,383582,17765334,115000,2012-11-14 00:00,T,1352851200.0,2012.0
15323223,S23HW,436039,384984,14981303,135000,2008-08-22 00:00,T,1219359600.0,2008.0
15614477,S89JL,435766,383545,22241544,178000,2017-12-08 00:00,S,1512691200.0,2017.0
15323431,S23ND,436170,384699,17468351,60000,2011-04-01 00:00,S,1301612400.0,2011.0
15605538,S80ZH,434968,385227,10025146,79000,2003-11-20 00:00,T,1069286400.0,2003.0
15539093,S71SQ,433808,384613,12657822,392572,2006-05-05 00:00,D,1146783600.0,2006.0
15603714,S80NQ,434419,383475,23303687,240000,2018-03-29 00:00,S,1522278000.0,2018.0
15538635,S71RW,434079,384590,15045859,290000,2008-07-18 00:00,S,1216335600.0,2008.0
15611395,S88QU,435001,383147,10729696,54800,2004-11-01 00:00,S,1099267200.0,2004.0
15540782,S72HD,433110,383401,24068145,600000,2018-12-19 00:00,S,1545177600.0,2018.0
15538027,S71NQ,433975,385418,15069717,159950,2008-03-28 00:00,F,1206662400.0,2008.0
15284320,S118UR,433330,385479,20802163,127500,2015-11-10 00:00,F,1447113600.0,2015.0
15285474,S119AY,433879,384958,10698794,150000,2004-04-27 00:00,T,1083020400.0,2004.0
15539171,S72AX,434253,383939,12252189,105000,2005-02-04 00:00,T,1107475200.0,2005.0
15324028,S23SQ,436430,385518,11455719,86000,2005-06-24 00:00,F,1119567600.0,2005.0
15539190,S72AX,434253,383939,21403261,96000,2016-03-31 00:00,S,1459378800.0,2016.0
15613697,S89FY,435079,384588,13837334,111000,2007-08-03 00:00,F,1186095600.0,2007.0
15284701,S118XU,433561,385677,14698586,142750,2007-05-18 00:00,T,1179442800.0,2007.0
15612367,S89BE,435264,383871,14868216,205000,2007-01-29 00:00,S,1170028800.0,2007.0
15604637,S80RD,434618,383492,22262849,160000,2017-12-04 00:00,S,1512345600.0,2017.0
15536797,S71FL,434790,385118,14313138,91700,2007-07-30 00:00,T,1185750000.0,2007.0
15538012,S71NQ,433975,385418,10741388,175000,2004-03-31 00:00,D,1080687600.0,2004.0
15612691,S89DA,434988,384044,18457457,124000,2013-10-11 00:00,T,1381446000.0,2013.0
15541368,S72PZ,433311,383054,16602719,92000,2010-11-05 00:00,F,1288915200.0,2010.0
15539322,S72BH,434227,383985,12442519,75000,2006-09-08 00:00,T,1157670000.0,2006.0
15536237,S71DD,434738,385609,19865740,170000,2014-08-15 00:00,T,1408057200.0,2014.0
15611670,S88SF,435309,382949,22804099,222500,2017-09-19 00:00,D,1505775600.0,2017.0
15538518,S71RQ,434431,384735,12457342,145000,2006-03-10 00:00,T,1141948800.0,2006.0
15605512,S80ZB,435109,385276,15740571,68000,2009-12-02 00:00,T,1259712000.0,2009.0
15323942,S23RN,436235,385587,23003678,84000,2017-10-31 00:00,T,1509408000.0,2017.0
15602258,S80EZ,433627,382789,11752467,164950,2005-11-25 00:00,S,1132876800.0,2005.0
15605546,S80ZH,434968,385227,15743658,115000,2009-01-30 00:00,S,1233273600.0,2009.0
15613924,S89HB,435491,384338,13025329,131500,2006-09-15 00:00,T,1158274800.0,2006.0
15536438,S71DH,434741,385350,21528472,174000,2016-10-28 00:00,T,1477609200.0,2016.0
15322730,S23GY,435768,385527,19785774,125000,2014-12-11 00:00,T,1418256000.0,2014.0
15605663,S80ZT,435057,385329,9551148,63500,2003-03-28 00:00,T,1048809600.0,2003.0
15286970,S119HA,433073,384161,12102100,310000,2005-01-28 00:00,D,1106870400.0,2005.0
15614161,S89HT,435626,384104,14167376,195000,2007-09-06 00:00,S,1189033200.0,2007.0
15539366,S72BJ,434099,383831,20340772,130000,2015-09-04 00:00,T,1441321200.0,2015.0
15605684,S80ZT,435057,385329,17669209,85000,2012-07-12 00:00,T,1342047600.0,2012.0
15536719,S71FF,434927,385364,7145354,54000,2001-08-28 00:00,T,998953200.0,2001.0
15605689,S80ZT,435057,385329,22801641,112000,2017-09-05 00:00,O,1504566000.0,2017.0
15601603,S80BN,434342,382535,6480522,105000,2001-05-25 00:00,S,990745200.0,2001.0
15281458,S118BB,434496,385830,15315930,133657,2008-06-06 00:00,T,1212706800.0,2008.0
15602871,S80HF,434344,382890,11364431,135000,2005-03-11 00:00,T,1110499200.0,2005.0
15538317,S71RA,434291,384764,12324511,82500,2005-07-11 00:00,F,1121036400.0,2005.0
15286465,S119EP,433728,385000,16784068,249500,2010-10-14 00:00,F,1287010800.0,2010.0
15612606,S89BY,434953,383980,22873557,140000,2017-07-31 00:00,T,1501455600.0,2017.0
15323189,S23HU,436197,384985,20385076,145000,2015-04-01 00:00,T,1427842800.0,2015.0
15611767,S88SQ,435248,383547,12637932,142500,2006-06-21 00:00,S,1150844400.0,2006.0
15613939,S89HB,435491,384338,19429096,56000,2014-03-21 00:00,T,1395360000.0,2014.0
15615053,S89QE,435653,384424,9754079,67000,2003-07-25 00:00,T,1059087600.0,2003.0
15285600,S119BJ,433451,384906,11080141,475000,2004-08-26 00:00,D,1093474800.0,2004.0
15615034,S89QD,435655,384452,15295011,120000,2008-07-18 00:00,T,1216335600.0,2008.0
15614019,S89HG,435473,384303,18203136,160000,2012-02-20 00:00,T,1329696000.0,2012.0
15322841,S23HB,435680,385468,20569818,135000,2015-02-20 00:00,T,1424390400.0,2015.0
15284867,S118YE,433681,385671,9335928,110000,2003-08-22 00:00,T,1061506800.0,2003.0
15324793,S24EN,435504,385797,24276222,146500,2019-01-25 00:00,T,1548374400.0,2019.0
15613081,S89EB,434663,384161,21971529,105000,2016-08-05 00:00,T,1470351600.0,2016.0
15603692,S80NQ,434419,383475,7820171,79000,2002-06-07 00:00,S,1023404400.0,2002.0
15537893,S71ND,434179,385625,11748531,210000,2005-12-20 00:00,F,1135036800.0,2005.0
15602331,S80GD,434382,382743,19108715,183000,2014-07-18 00:00,S,1405638000.0,2014.0
15283358,S118SB,433239,385978,6703294,125000,2001-11-23 00:00,S,1006473600.0,2001.0
15610230,S88LB,436530,382658,6889131,34000,2001-07-27 00:00,F,996188400.0,2001.0
15602824,S80HE,434426,382957,7181400,78000,2001-06-18 00:00,T,992818800.0,2001.0
15615280,S89QX,435321,384570,21455544,149000,2016-11-30 00:00,T,1480464000.0,2016.0
15538582,S71RT,434236,384428,21390642,225000,2016-04-05 00:00,S,1459810800.0,2016.0
15285018,S118YL,433956,385571,8522620,360000,2002-08-16 00:00,D,1029452400.0,2002.0
15612355,S89BD,435060,383673,17821718,470000,2012-08-10 00:00,D,1344553200.0,2012.0
15305754,S141LR,436950,384186,22726243,65000,2017-07-07 00:00,T,1499382000.0,2017.0
15281292,S118AN,434546,385705,16026408,85000,2009-02-12 00:00,S,1234396800.0,2009.0
15536626,S71DW,434715,385115,6654151,71000,2001-11-09 00:00,T,1005264000.0,2001.0
15537663,S71LE,434608,385447,18653137,115000,2013-03-04 00:00,F,1362355200.0,2013.0
15325718,S24UT,435189,385602,7702263,68500,2002-11-29 00:00,F,1038528000.0,2002.0
15610948,S88QE,435265,382673,13824711,113250,2007-05-23 00:00,F,1179874800.0,2007.0
15286034,S119DQ,433641,384945,20815995,382500,2015-09-18 00:00,T,1442530800.0,2015.0
15605815,S80ZX,435121,385449,16304331,130000,2010-12-08 00:00,T,1291766400.0,2010.0
15614049,S89HJ,435640,384316,16511620,120000,2010-01-08 00:00,T,1262908800.0,2010.0
15540949,S72LF,433309,383332,21753444,191250,2016-03-23 00:00,O,1458691200.0,2016.0
15325171,S24NT,434923,385802,17072199,82000,2011-07-22 00:00,T,1311289200.0,2011.0
15603030,S80HY,434076,383220,11438160,226000,2005-12-13 00:00,D,1134432000.0,2005.0
15322078,S23AZ,435980,384639,14099354,140000,2007-07-11 00:00,S,1184108400.0,2007.0
15540399,S72GD,433518,383479,17325146,300000,2011-05-24 00:00,S,1306191600.0,2011.0
15605329,S80US,434371,384162,18646687,100000,2013-01-07 00:00,T,1357516800.0,2013.0
15283859,S118UD,433125,385527,6963630,66250,2001-06-29 00:00,T,993769200.0,2001.0
15324861,S24EW,435480,385814,6419649,37000,2001-06-13 00:00,T,992386800.0,2001.0
15605159,S80UN,434355,384186,7768317,50000,2002-07-15 00:00,T,1026687600.0,2002.0
15603959,S80NY,434309,383744,19335413,95000,2014-03-28 00:00,T,1395964800.0,2014.0
15605943,S87BH,434040,382007,13346330,250000,2006-01-27 00:00,D,1138320000.0,2006.0
15602231,S80EX,433844,382333,15992779,158000,2009-05-19 00:00,S,1242687600.0,2009.0
15284188,S118UN,433130,385434,11844474,147000,2005-05-06 00:00,S,1115334000.0,2005.0
15614402,S89JH,435746,384088,21123026,230000,2016-07-11 00:00,S,1468191600.0,2016.0
15325532,S24TF,435082,385712,18309396,115000,2013-10-15 00:00,F,1381791600.0,2013.0
15283866,S118UD,433125,385527,9617880,127500,2003-10-10 00:00,T,1065740400.0,2003.0
15284529,S118XH,433473,385492,14073133,230000,2007-10-18 00:00,T,1192662000.0,2007.0
15608650,S87UF,434712,382043,21523152,229500,2016-10-28 00:00,S,1477609200.0,2016.0
15324981,S24FB,435431,385819,16796003,116000,2010-01-08 00:00,T,1262908800.0,2010.0
15602408,S80GG,434443,382732,24363761,297500,2019-03-29 00:00,S,1553817600.0,2019.0
15285491,S119AY,433879,384958,18324442,182500,2013-05-24 00:00,T,1369350000.0,2013.0
15615688,S89TP,435245,384847,22453731,153000,2017-01-06 00:00,T,1483660800.0,2017.0
15325682,S24UR,435116,385664,8163511,62750,2002-12-09 00:00,T,1039392000.0,2002.0
15282693,S118QB,433726,385872,11565907,140000,2005-05-05 00:00,S,1115247600.0,2005.0
15285080,S118YU,433559,385483,6803236,62000,2001-11-30 00:00,F,1007078400.0,2001.0
15537995,S71NP,434085,385631,13491944,135200,2006-05-16 00:00,F,1147734000.0,2006.0
15613180,S89EF,434671,384006,14601296,48500,2007-06-10 00:00,T,1181430000.0,2007.0
15614214,S89HY,435907,384309,6721597,79950,2001-08-13 00:00,S,997657200.0,2001.0
15284544,S118XJ,433386,385649,10149629,120000,2004-08-20 00:00,T,1092956400.0,2004.0
15611438,S88QW,434972,383098,19709013,146000,2014-03-28 00:00,T,1395964800.0,2014.0
15610613,S88PH,435447,382992,15367777,175000,2008-10-10 00:00,T,1223593200.0,2008.0
15604675,S80RJ,434369,383587,20926400,126000,2015-07-24 00:00,F,1437692400.0,2015.0
15613353,S89FA,434763,384280,14002287,157500,2007-06-29 00:00,T,1183071600.0,2007.0
15285382,S119AL,433715,385264,23918802,160000,2018-11-29 00:00,F,1543449600.0,2018.0
15538624,S71RU,434172,384772,22059125,59500,2016-01-08 00:00,F,1452211200.0,2016.0
15536391,S71DH,434741,385350,10692858,96000,2004-01-09 00:00,T,1073606400.0,2004.0
15608827,S88AD,436289,382549,21469682,305000,2016-04-22 00:00,D,1461279600.0,2016.0
15603688,S80NP,434321,383535,24058145,202500,2018-11-26 00:00,S,1543190400.0,2018.0
15601892,S80EB,433145,382291,19449882,250000,2014-05-09 00:00,S,1399590000.0,2014.0
15325502,S24TE,435082,385747,15194820,159950,2008-03-14 00:00,T,1205452800.0,2008.0
15602036,S80EH,433469,382583,16623665,205000,2010-01-28 00:00,D,1264636800.0,2010.0
