TimeStamp,Total Particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celcius),Humidity (% RH)
07/02/2019 0:45,13.4,10.3,7.67,4.22,7.6,7.6
07/02/2019 1:00,13.8,10.6,7.52,4.08,7.6,7.6
07/02/2019 1:15,17.7,13.3,9.5,5.27,7.6,7.6
07/02/2019 1:30,25.2,19,13.82,7.64,7.6,7.6
07/02/2019 1:45,25,19.3,14.12,7.84,7.6,7.6
07/02/2019 2:00,23,17.4,12.39,6.75,7.6,7.6
07/02/2019 2:15,21,15.5,10.78,5.88,7.6,7.6
07/02/2019 2:30,20.3,15.9,11.91,6.59,7.6,7.6
07/02/2019 2:45,22.3,17.1,13.21,7.42,7.6,7.6
07/02/2019 3:00,21,16.4,12.59,7.19,7.6,7.6
07/02/2019 3:15,23.6,18.2,13.29,7.53,7.6,7.6
07/02/2019 3:30,23.1,18.1,13.77,7.64,7.6,7.6
07/02/2019 3:45,22.8,17.3,13,7.21,7.6,7.6
07/02/2019 4:00,24.1,18.7,14.33,8.28,7.6,7.6
07/02/2019 4:15,25.7,20.4,15.86,9.39,7.6,7.6
07/02/2019 4:30,24.5,19.2,14.42,8.34,7.6,7.6
07/02/2019 4:45,25.2,19.1,13.58,7.56,7.6,7.6
07/02/2019 5:00,24.1,18.8,13.88,7.67,7.6,7.6
07/02/2019 5:15,25.2,19.3,13.88,7.72,7.6,7.6
07/02/2019 5:30,25.9,19.8,14.21,7.94,7.6,7.6
07/02/2019 5:45,29,22.5,15.9,8.92,7.6,7.6
07/02/2019 6:00,32.2,24.4,17.28,9.59,7.6,7.6
07/02/2019 6:15,30.6,23.9,17.42,9.8,7.6,7.6
07/02/2019 6:30,32.7,24.8,17.54,9.83,7.6,7.6
07/02/2019 6:45,49.3,35.1,21.76,11.08,7.6,7.6
07/02/2019 7:00,35.2,26.1,18.46,10.32,7.6,7.6
07/02/2019 7:15,38.4,29.5,21.48,12.62,7.6,7.6
07/02/2019 7:30,41.6,30.7,20.68,11.6,7.6,7.6
07/02/2019 7:45,41.6,30.7,19.46,10.21,7.6,7.6
07/02/2019 8:00,39.4,27.1,16.45,8.48,7.6,7.6
07/02/2019 8:15,40.4,29.9,18.88,9.98,7.6,7.6
07/02/2019 8:30,39.5,28.5,18.38,9.72,7.6,7.6
07/02/2019 8:45,36.4,27.3,19.54,11.36,7.6,7.6
07/02/2019 9:00,36.9,29.5,22.85,14.54,7.6,7.6
07/02/2019 9:15,33.3,26.5,20.9,13.4,7.6,7.6
07/02/2019 9:30,30.7,24.2,18.83,11.65,7.6,7.6
07/02/2019 9:45,26.9,20.3,14.99,9.1,7.6,7.6
07/02/2019 10:00,17.5,14.5,11.89,7.67,7.6,7.6
07/02/2019 10:15,6.6,5.2,4.19,2.5,7.6,7.6
07/02/2019 10:30,6.6,5,3.53,2.04,7.6,7.6
07/02/2019 10:45,5.5,4,2.84,1.6,7.6,7.6
07/02/2019 11:00,5,3.9,2.87,1.67,7.6,7.6
07/02/2019 11:15,5.6,4,2.84,1.58,7.6,7.6
07/02/2019 11:30,7.8,5.6,3.96,2.22,7.6,7.6
07/02/2019 11:45,7.5,5.6,4.07,2.39,7.6,7.6
07/02/2019 12:00,9.2,5.8,3.98,2.36,7.6,7.6
07/02/2019 12:15,6.7,5,3.36,1.87,7.6,7.6
07/02/2019 12:30,6.6,4.4,3.2,1.77,7.6,7.6
07/02/2019 12:45,8.9,6,3.7,1.93,7.6,7.6
07/02/2019 13:00,11.6,6.8,3.57,1.82,7.6,7.6
07/02/2019 13:15,15.7,8.9,4.4,2.11,7.6,7.6
07/02/2019 13:30,11.1,6.8,3.76,1.92,7.6,7.6
07/02/2019 13:45,8,5.2,3.33,1.73,7.6,7.6
07/02/2019 14:00,6.7,4.8,3.13,1.6,7.6,7.6
07/02/2019 14:15,6.3,4.6,2.95,1.53,7.6,7.6
07/02/2019 14:30,6.8,4.6,3.04,1.6,7.6,7.6
07/02/2019 14:45,6.4,4.6,3.05,1.63,7.6,7.6
07/02/2019 15:00,6.8,4.9,3.34,1.75,7.6,7.6
07/02/2019 15:15,8,5.7,4.14,2.3,7.6,7.6
07/02/2019 15:30,9.6,7,4.64,2.62,7.6,7.6
07/02/2019 15:45,9.2,7.1,5.16,3.11,7.6,7.6
07/02/2019 16:00,9.6,6.8,4.32,2.55,7.6,7.6
07/02/2019 16:15,10.7,7.4,4.75,2.7,7.6,7.6
07/02/2019 16:30,8.6,5.9,4.01,2.24,7.6,7.6
07/02/2019 16:45,6.1,4.6,3.32,1.75,7.6,7.6
07/02/2019 17:00,14.8,12.5,11.11,7.71,7.6,7.6
07/02/2019 17:15,13.2,10.3,8.56,5.2,7.6,7.6
07/02/2019 17:30,12.3,8.7,6.55,4.06,7.6,7.6
07/02/2019 17:45,14.5,11.6,9.11,5.62,7.6,7.6
07/02/2019 18:00,20.2,16.2,14.27,9.36,7.6,7.6
07/02/2019 18:15,16.8,13.5,11.34,6.89,7.6,7.6
07/02/2019 18:30,11.9,8.1,5.77,3.33,7.6,7.6
07/02/2019 18:45,12.3,9.3,6.19,3.61,7.6,7.6
07/02/2019 19:00,12.6,9.3,6.62,3.77,7.6,7.6
07/02/2019 19:15,13.4,9.3,6.29,3.51,7.6,7.6
07/02/2019 19:30,19.3,14.8,11.55,7.04,7.6,7.6
07/02/2019 19:45,21.5,15.9,11.55,6.98,7.6,7.6
07/02/2019 20:00,25.9,19.9,15.62,9.47,7.6,7.6
07/02/2019 20:15,27.5,22,17.03,10.26,7.6,7.6
07/02/2019 20:30,19,14.4,11.08,6.61,7.6,7.6
07/02/2019 20:45,13,10.3,8.04,4.72,7.6,7.6
07/02/2019 21:00,14.8,11.3,8.38,4.97,7.6,7.6
07/02/2019 21:15,12.8,9.8,7.36,4.31,7.6,7.6
07/02/2019 21:30,16.9,14.3,12.26,7.66,7.6,7.6
07/02/2019 21:45,26.1,21.6,18.65,11.52,7.6,7.6
07/02/2019 22:00,29.3,24.1,20.3,12.08,7.6,7.6
07/02/2019 22:15,25,19.8,16.14,9.53,7.6,7.6
07/02/2019 22:30,39,32.7,28.07,16.7,7.6,7.6
07/02/2019 22:45,17.2,12.5,9.19,5.36,7.6,7.6
07/02/2019 23:00,15.2,11.9,8.86,5.13,7.6,7.6
07/02/2019 23:15,18.8,14.6,11.07,6.39,7.6,7.6
07/02/2019 23:30,17.4,13.8,10.49,5.94,7.6,7.6
07/02/2019 23:45,24.7,20.3,17.09,10.23,7.6,7.6
08/02/2019 0:00,22.7,18.8,16.13,9.74,7.6,7.6
08/02/2019 0:15,17.9,14.2,11.57,6.82,7.6,7.6
08/02/2019 0:30,16.4,13,9.86,5.57,7.6,7.6
08/02/2019 0:45,15.1,11.8,8.44,4.62,7.6,7.6
08/02/2019 1:00,15.5,11.9,8.35,4.47,7.6,7.6
08/02/2019 1:15,16.5,12.5,8.6,4.51,7.6,7.6
08/02/2019 1:30,13.2,10.2,7.49,4.09,7.6,7.6
08/02/2019 1:45,11.9,9.3,6.92,3.84,7.6,7.6
08/02/2019 2:00,10.9,8.3,6.18,3.35,7.6,7.6
08/02/2019 2:15,10.3,7.6,5.36,2.96,7.6,7.6
08/02/2019 2:30,15.8,12.9,10.79,6.26,7.6,7.6
08/02/2019 2:45,14.7,12,10.18,6.11,7.6,7.6
08/02/2019 3:00,15.8,13,11.4,6.85,7.6,7.6
08/02/2019 3:15,10.8,8.5,7.1,4.15,7.6,7.6
08/02/2019 3:30,11.6,9.6,8.36,5,7.6,7.6
08/02/2019 3:45,11.3,9.3,7.93,4.72,7.6,7.6
08/02/2019 4:00,10.3,8.2,6.86,4.03,7.6,7.6
08/02/2019 4:15,8.9,7.4,6.28,3.73,7.6,7.6
08/02/2019 4:30,7.7,6.1,4.97,2.97,7.6,7.6
08/02/2019 4:45,8.5,6.5,5.68,3.34,7.6,7.6
08/02/2019 5:00,6.3,5.2,4.24,2.43,7.6,7.6
08/02/2019 5:15,6.5,4.9,3.81,2.16,7.6,7.6
08/02/2019 5:30,10.6,8.6,7.24,4.27,7.6,7.6
08/02/2019 5:45,7.7,6.1,4.95,2.86,7.6,7.6
08/02/2019 6:00,10.8,8.3,6.49,3.65,7.6,7.6
08/02/2019 6:15,9.8,8,6.57,3.8,7.6,7.6
08/02/2019 6:30,11.1,8.8,7.35,4.29,7.6,7.6
08/02/2019 6:45,10.5,8.3,6.58,3.74,7.6,7.6
08/02/2019 7:00,12.4,9.6,7.4,4.17,7.6,7.6
08/02/2019 7:15,27.6,20,12.15,6.09,7.6,7.6
08/02/2019 7:30,26.4,19.4,13.1,6.97,7.6,7.6
08/02/2019 7:45,44.5,32.1,20.13,10.04,7.6,7.6
08/02/2019 8:00,53.9,38.7,23.82,11.53,7.6,7.6
08/02/2019 8:15,50.4,36.6,22.86,11.51,7.6,7.6
08/02/2019 8:30,48.8,35.8,23.27,12.18,7.6,7.6
08/02/2019 8:45,36.3,26.4,18.05,9.86,7.6,7.6
08/02/2019 9:00,33.3,24.1,16.11,8.85,7.6,7.6
08/02/2019 9:15,26.1,19.1,12.31,6.88,7.6,7.6
08/02/2019 9:30,22.4,15.8,10.24,5.63,7.6,7.6
08/02/2019 9:45,20.2,14.8,10.09,6,7.6,7.6
08/02/2019 10:00,12.1,9.6,7.55,5.05,7.6,7.6
08/02/2019 10:15,7.4,5.8,4.47,2.81,7.6,7.6
08/02/2019 10:30,9.2,6.2,3.3,1.45,7.6,7.6
08/02/2019 10:45,7.5,5.1,2.93,1.44,7.6,7.6
08/02/2019 11:00,7.5,4.6,2.55,1.23,7.6,7.6
08/02/2019 11:15,6.4,4.5,2.71,1.32,7.6,7.6
08/02/2019 11:30,6.3,3.8,2.55,1.28,7.6,7.6
08/02/2019 11:45,5.1,3.9,2.43,1.17,7.6,7.6
08/02/2019 12:00,5,3.4,2.41,1.22,7.6,7.6
08/02/2019 12:15,6.8,4.4,2.73,1.37,7.6,7.6
08/02/2019 12:30,5.7,4,2.63,1.29,7.6,7.6
08/02/2019 12:45,6.2,4.1,2.95,1.65,7.6,7.6
08/02/2019 13:00,8.5,6,3.61,1.98,7.6,7.6
08/02/2019 13:15,9.9,6.2,3.52,1.8,7.6,7.6
08/02/2019 13:30,8.1,5.6,3.42,1.79,7.6,7.6
08/02/2019 13:45,7.1,4.8,3.12,1.56,7.6,7.6
08/02/2019 14:00,9.3,5.7,3.38,1.63,7.6,7.6
08/02/2019 14:15,7.4,5.2,3.4,1.68,7.6,7.6
08/02/2019 14:30,8.4,5.7,3.29,1.58,7.6,7.6
08/02/2019 14:45,7.5,5.6,3.55,1.83,7.6,7.6
08/02/2019 15:00,10.7,7,4.46,2.23,7.6,7.6
08/02/2019 15:15,7.7,5.5,3.58,1.78,7.6,7.6
08/02/2019 15:30,7.5,5,3.37,1.68,7.6,7.6
08/02/2019 15:45,9.2,6.4,4.14,2.02,7.6,7.6
08/02/2019 16:00,8.2,5.9,3.84,1.8,7.6,7.6
08/02/2019 16:15,6.9,5,3.31,1.53,7.6,7.6
08/02/2019 16:30,6.2,4.5,3.19,1.54,7.6,7.6
08/02/2019 16:45,6.3,4.6,3.19,1.52,7.6,7.6
08/02/2019 17:00,7,4.8,3.21,1.56,7.6,7.6
08/02/2019 17:15,6.3,4.6,3.13,1.55,7.6,7.6
08/02/2019 17:30,8.2,5.2,3.21,1.59,7.6,7.6
08/02/2019 17:45,7.1,5,3.45,1.79,7.6,7.6
08/02/2019 18:00,7.7,5.5,3.66,1.93,7.6,7.6
08/02/2019 18:15,8.7,5.8,3.92,2.03,7.6,7.6
08/02/2019 18:30,7.5,5.4,3.9,2.15,7.6,7.6
08/02/2019 18:45,7.1,5.5,3.93,2.18,7.6,7.6
08/02/2019 19:00,7,5.1,3.78,2.13,7.6,7.6
08/02/2019 19:15,7.4,5.9,4.64,2.67,7.6,7.6
08/02/2019 19:30,9.1,7.2,5.78,3.4,7.6,7.6
08/02/2019 19:45,11.7,9.4,7.52,4.49,7.6,7.6
08/02/2019 20:00,12.6,9.8,7.42,4.45,7.6,7.6
08/02/2019 20:15,12.7,9.6,7.29,4.33,7.6,7.6
08/02/2019 20:30,14.1,10.7,7.76,4.38,7.6,7.6
08/02/2019 20:45,10.8,8.5,6.72,3.92,7.6,7.6
08/02/2019 21:00,10.3,8.2,6.48,3.79,7.6,7.6
08/02/2019 21:15,12.6,9.7,7.83,4.55,7.6,7.6
08/02/2019 21:30,10.9,8.7,6.71,3.89,7.6,7.6
08/02/2019 21:45,17.5,12.2,8.01,4.27,7.6,7.6
08/02/2019 22:00,12.9,9.9,7.42,4.19,7.6,7.6
08/02/2019 22:15,12.5,9.2,6.42,3.56,7.6,7.6
08/02/2019 22:30,12.2,9.4,7.09,4.09,7.6,7.6
08/02/2019 22:45,11.9,9.4,6.96,3.96,7.6,7.6
08/02/2019 23:00,11.7,8.9,6.54,3.69,7.6,7.6
08/02/2019 23:15,12.1,9.3,7,3.89,7.6,7.6
08/02/2019 23:30,12.5,9.8,7.25,4.12,7.6,7.6
08/02/2019 23:45,11.8,9.5,7.39,4.4,7.6,7.6
09/02/2019 0:00,12.2,9.4,7.17,4.11,7.6,7.6
09/02/2019 0:15,11.2,9,6.94,4.05,7.6,7.6
09/02/2019 0:30,12.4,10.3,8.74,5.61,7.6,7.6
09/02/2019 0:45,17,14.6,13.25,9.02,7.6,7.6
09/02/2019 1:00,11.3,9.4,7.94,4.95,7.6,7.6
09/02/2019 1:15,14.6,11.9,9.77,5.55,7.6,7.6
09/02/2019 1:30,17.9,14.6,12.43,7.13,7.6,7.6
09/02/2019 1:45,21.1,17.2,15.08,8.35,7.6,7.6
09/02/2019 2:00,28.2,22.2,12.82,6.8,7.6,7.6
09/02/2019 2:15,14.4,11.7,10.21,5.81,7.6,7.6
09/02/2019 2:30,11.8,9.6,8.65,5.32,7.6,7.6
09/02/2019 2:45,8.7,7.3,6.58,4.06,7.6,7.6
09/02/2019 3:00,8.6,7.2,6.48,3.94,7.6,7.6
09/02/2019 3:15,13,10.9,9.84,5.93,7.6,7.6
09/02/2019 3:30,11,9.1,8.23,5.08,7.6,7.6
09/02/2019 3:45,11.8,9.7,8.85,5.32,7.6,7.6
09/02/2019 4:00,14,11.4,10.28,6.02,7.6,7.6
09/02/2019 4:15,15.8,12.9,11.63,6.59,7.6,7.6
09/02/2019 4:30,27.4,20.9,18.47,10.07,7.6,7.6
09/02/2019 4:45,20.4,16.2,14.5,8.09,7.6,7.6
09/02/2019 5:00,17.1,13.7,12.18,6.92,7.6,7.6
09/02/2019 5:15,14.4,11.6,10.17,5.94,7.6,7.6
09/02/2019 5:30,12.6,10.5,9.43,5.48,7.6,7.6
09/02/2019 5:45,12.8,10.6,9.56,5.51,7.6,7.6
09/02/2019 6:00,18.5,14.7,13.37,7.63,7.6,7.6
09/02/2019 6:15,16.4,13.6,12.31,7.28,7.6,7.6
09/02/2019 6:30,17.6,14.6,12.96,7.56,7.6,7.6
09/02/2019 6:45,20.6,16.5,14.37,8.15,7.6,7.6
09/02/2019 7:00,26.2,20.9,17.51,9.96,7.6,7.6
09/02/2019 7:15,38,29,22.03,11.68,7.6,7.6
09/02/2019 7:30,39,30.3,23.69,12.77,7.6,7.6
09/02/2019 7:45,60.2,44.5,31.47,17.9,7.6,7.6
09/02/2019 8:00,48.2,35.7,24.67,13.5,7.6,7.6
09/02/2019 8:15,48.1,35.5,24.49,13.26,7.6,7.6
09/02/2019 8:30,44.2,32.8,22.58,12.37,7.6,7.6
09/02/2019 8:45,23.7,17.3,12.3,6.81,7.6,7.6
09/02/2019 9:00,24.1,17.8,12.08,6.56,7.6,7.6
09/02/2019 9:15,17.7,13.1,9.4,5.26,7.6,7.6
09/02/2019 9:30,8.3,6,4.44,2.33,7.6,7.6
09/02/2019 9:45,9.4,6.4,4.21,2.18,7.6,7.6
09/02/2019 10:00,7.8,5.2,3.61,1.91,7.6,7.6
09/02/2019 10:15,7.9,5.9,3.92,2.07,7.6,7.6
09/02/2019 10:30,7.1,5.2,3.76,1.95,7.6,7.6
09/02/2019 10:45,7.9,5.6,3.93,2,7.6,7.6
09/02/2019 11:00,8,5.6,3.68,1.84,7.6,7.6
09/02/2019 11:15,9.5,6,3.71,1.8,7.6,7.6
09/02/2019 11:30,8.9,5.9,3.8,1.9,7.6,7.6
09/02/2019 11:45,8.8,6,3.72,1.81,7.6,7.6
09/02/2019 12:00,14.3,9.3,5.73,2.95,7.6,7.6
09/02/2019 12:15,15,10.1,6.17,3.2,7.6,7.6
09/02/2019 12:30,13.6,9.1,5.76,3.01,7.6,7.6
09/02/2019 12:45,14,10.1,7.08,3.79,7.6,7.6
09/02/2019 13:00,10.1,7.2,5.24,2.94,7.6,7.6
09/02/2019 13:15,13.9,10.4,7.93,5.1,7.6,7.6
09/02/2019 13:30,31.3,26.1,23.1,17.26,7.6,7.6
09/02/2019 13:45,68.4,59.7,54.62,38.7,7.6,7.6
09/02/2019 14:00,38.6,33.4,30.45,20.78,7.6,7.6
09/02/2019 14:15,27.1,23.3,20.92,13.48,7.6,7.6
09/02/2019 14:30,33.2,28.7,25.81,16.71,7.6,7.6
09/02/2019 14:45,28.4,23.1,19.69,12.32,7.6,7.6
09/02/2019 15:00,16,12.7,9.9,5.99,7.6,7.6
09/02/2019 15:15,16.1,12.7,10.68,6.45,7.6,7.6
09/02/2019 15:30,10.5,8.1,5.93,3.26,7.6,7.6
09/02/2019 15:45,10.3,7.5,5.34,2.87,7.6,7.6
09/02/2019 16:00,12.5,10,7.79,4.54,7.6,7.6
09/02/2019 16:15,11.7,8.8,6.78,3.9,7.6,7.6
09/02/2019 16:30,13.3,10.7,8.4,4.97,7.6,7.6
09/02/2019 16:45,11.9,9.2,7.21,4.07,7.6,7.6
09/02/2019 17:00,16,12.5,9.7,5.58,7.6,7.6
09/02/2019 17:15,14.9,11.4,9.06,5.28,7.6,7.6
09/02/2019 17:30,10,7.2,5.04,2.67,7.6,7.6
09/02/2019 17:45,10.8,8,5.98,3.19,7.6,7.6
09/02/2019 18:00,9.1,7,5.08,2.67,7.6,7.6
09/02/2019 18:15,11.4,8.5,6.05,3.29,7.6,7.6
09/02/2019 18:30,11.2,8,5.52,3,7.6,7.6
09/02/2019 18:45,9.8,7.3,5.41,2.95,7.6,7.6
09/02/2019 19:00,10.7,8.1,5.64,2.99,7.6,7.6
09/02/2019 19:15,10.5,7.7,5.62,3.08,7.6,7.6
09/02/2019 19:30,12.2,9.1,6.81,3.74,7.6,7.6
09/02/2019 19:45,13.3,10.4,8.21,4.85,7.6,7.6
09/02/2019 20:00,30.1,26,23.6,16.38,7.6,7.6
09/02/2019 20:15,67.1,59.9,55.94,39.8,7.6,7.6
09/02/2019 20:30,35.4,30,26.4,17.56,7.6,7.6
09/02/2019 20:45,91.2,80.6,73.53,49.64,7.6,7.6
09/02/2019 21:00,66,58.5,53.54,35.41,7.6,7.6
09/02/2019 21:15,36.4,30.6,26.46,16.61,7.6,7.6
09/02/2019 21:30,44.2,37.9,33.75,20.98,7.6,7.6
09/02/2019 21:45,41.3,34.6,29.51,18.23,7.6,7.6
09/02/2019 22:00,50.7,43.2,38.37,24.78,7.6,7.6
09/02/2019 22:15,29.9,25.2,22.04,13.67,7.6,7.6
09/02/2019 22:30,21.7,17.2,13.87,8.35,7.6,7.6
09/02/2019 22:45,42.1,35.7,31.42,18.09,7.6,7.6
09/02/2019 23:00,54,45.7,40.48,23.61,7.6,7.6
09/02/2019 23:15,48.8,42,38.21,24.26,7.6,7.6
09/02/2019 23:30,46.6,40,36.03,22.45,7.6,7.6
09/02/2019 23:45,31.1,24.9,20.46,12.23,7.6,7.6
10/02/2019 0:00,35.6,27.7,21.03,11.74,7.6,7.6
10/02/2019 0:15,36.4,28.1,20.38,11.22,7.6,7.6
10/02/2019 0:30,37.8,28.9,20.75,11.31,7.6,7.6
10/02/2019 0:45,40.5,30.9,23.42,12.65,7.6,7.6
10/02/2019 1:00,37.6,28.9,21.1,11.61,7.6,7.6
10/02/2019 1:15,32.2,25.4,19.21,10.81,7.6,7.6
10/02/2019 1:30,29.7,23.4,17.97,9.92,7.6,7.6
10/02/2019 1:45,60.8,49.5,40.19,21.1,7.6,7.6
10/02/2019 2:00,31.2,24.7,19.4,10.75,7.6,7.6
10/02/2019 2:15,40.6,32.8,26.78,14.93,7.6,7.6
10/02/2019 2:30,29.6,23.8,18.98,10.82,7.6,7.6
10/02/2019 2:45,29.9,23.5,18.13,10.27,7.6,7.6
10/02/2019 3:00,30.4,23.5,17.74,9.85,7.6,7.6
10/02/2019 3:15,28.6,22.1,16.36,9.1,7.6,7.6
10/02/2019 3:30,18.2,14.3,10.89,5.99,7.6,7.6
10/02/2019 3:45,22.2,17.1,13.39,7.71,7.6,7.6
10/02/2019 4:00,22.1,17.6,13.7,7.8,7.6,7.6
10/02/2019 4:15,21.6,17,13.18,7.5,7.6,7.6
10/02/2019 4:30,24.6,19.4,15.01,8.4,7.6,7.6
10/02/2019 4:45,22,17.7,14.13,8.05,7.6,7.6
10/02/2019 5:00,26.1,21.5,18.13,11.46,7.6,7.6
10/02/2019 5:15,26.8,21.7,18.15,11.39,7.6,7.6
10/02/2019 5:30,35.1,29.5,25.2,15.56,7.6,7.6
10/02/2019 5:45,29.4,24.7,21.16,13.21,7.6,7.6
10/02/2019 6:00,28.2,23,19.17,12.07,7.6,7.6
10/02/2019 6:15,29.4,23.5,19.44,12.07,7.6,7.6
10/02/2019 6:30,29.4,24.5,20.52,12.72,7.6,7.6
10/02/2019 6:45,28.3,23.3,19.57,12.29,7.6,7.6
10/02/2019 7:00,29.1,23.6,19.09,11.71,7.6,7.6
10/02/2019 7:15,28.2,23.2,19.4,11.88,7.6,7.6
10/02/2019 7:30,38.3,28,19.9,11.27,7.6,7.6
10/02/2019 7:45,28.5,22.1,16.65,10.03,7.6,7.6
10/02/2019 8:00,28.6,23.2,18.13,11.14,7.6,7.6
10/02/2019 8:15,37.8,29.1,21.86,13.14,7.6,7.6
10/02/2019 8:30,35.1,26.8,20.14,12.13,7.6,7.6
10/02/2019 8:45,26.3,20.2,14.84,8.82,7.6,7.6
10/02/2019 9:00,21.8,16.8,11.67,6.72,7.6,7.6
10/02/2019 9:15,21.1,14.7,9.73,5.43,7.6,7.6
10/02/2019 9:30,19.4,14.3,9.39,5.45,7.6,7.6
10/02/2019 9:45,18.6,13.2,8.65,4.83,7.6,7.6
10/02/2019 10:00,19.9,14.5,9.5,5.46,7.6,7.6
10/02/2019 10:15,20.1,13.7,8.74,4.85,7.6,7.6
10/02/2019 10:30,18,12.8,8.6,4.93,7.6,7.6
10/02/2019 10:45,18.2,13.4,8.57,4.78,7.6,7.6
10/02/2019 11:00,16.9,12.3,7.94,4.28,7.6,7.6
10/02/2019 11:15,18.9,13.2,7.91,4.28,7.6,7.6
10/02/2019 11:30,20.5,13.6,8.8,4.81,7.6,7.6
10/02/2019 11:45,16.7,12.5,8.4,4.57,7.6,7.6
10/02/2019 12:00,19.4,13.6,9.27,5.15,7.6,7.6
10/02/2019 12:15,17.6,12.2,7.72,4.22,7.6,7.6
10/02/2019 12:30,29.3,23.7,19.6,12.43,7.6,7.6
10/02/2019 12:45,14.8,10.7,7.17,4,7.6,7.6
10/02/2019 13:00,15.1,10.8,7.54,4.13,7.6,7.6
10/02/2019 13:15,16.2,11.3,7.75,4.25,7.6,7.6
10/02/2019 13:30,16.2,11.2,7.46,4,7.6,7.6
10/02/2019 13:45,14.5,10.1,6.6,3.43,7.6,7.6
10/02/2019 14:00,15.4,10.7,6.6,3.41,7.6,7.6
10/02/2019 14:15,14,9.9,6.46,3.27,7.6,7.6
10/02/2019 14:30,15.4,10.9,7.14,3.75,7.6,7.6
10/02/2019 14:45,15.3,10.4,6.98,3.68,7.6,7.6
10/02/2019 15:00,16,10.3,6.73,3.53,7.6,7.6
10/02/2019 15:15,14,9.9,6.81,3.61,7.6,7.6
10/02/2019 15:30,14.7,10.2,7.12,3.79,7.6,7.6
10/02/2019 15:45,13.3,9.9,6.98,3.71,7.6,7.6
10/02/2019 16:00,14.5,10,7.38,3.93,7.6,7.6
10/02/2019 16:15,13.2,9.9,6.96,3.74,7.6,7.6
10/02/2019 16:30,14.5,10.9,7.89,4.25,7.6,7.6
10/02/2019 16:45,16,10.5,7.36,3.95,7.6,7.6
10/02/2019 17:00,14.5,10.2,7.27,3.93,7.6,7.6
10/02/2019 17:15,12.5,9.6,7.11,3.8,7.6,7.6
10/02/2019 17:30,14.1,10.5,7.7,4.08,7.6,7.6
10/02/2019 17:45,12.6,9.3,6.64,3.56,7.6,7.6
10/02/2019 18:00,12.1,8.9,6.49,3.46,7.6,7.6
10/02/2019 18:15,14.7,10.7,7.75,4.32,7.6,7.6
10/02/2019 18:30,16,11.3,8.42,4.69,7.6,7.6
10/02/2019 18:45,16.1,11.8,8.21,4.53,7.6,7.6
10/02/2019 19:00,17.6,13.3,9.92,5.52,7.6,7.6
10/02/2019 19:15,15.8,11.9,8.41,4.63,7.6,7.6
10/02/2019 19:30,29.8,23.5,19.54,11.9,7.6,7.6
10/02/2019 19:45,23.6,17.9,13.93,8.27,7.6,7.6
10/02/2019 20:00,25.3,19.4,14.7,8.35,7.6,7.6
10/02/2019 20:15,29.7,22,15.78,9.03,7.6,7.6
10/02/2019 20:30,29.7,22.8,17.5,10.03,7.6,7.6
10/02/2019 20:45,28.1,21.5,16.3,9.33,7.6,7.6
10/02/2019 21:00,24.9,19.2,14.55,8.28,7.6,7.6
10/02/2019 21:15,28.4,20.9,15.35,8.59,7.6,7.6
10/02/2019 21:30,25.1,19.1,14.28,8.02,7.6,7.6
10/02/2019 21:45,25.5,19.8,15.06,8.5,7.6,7.6
10/02/2019 22:00,28,21.5,16.78,9.5,7.6,7.6
10/02/2019 22:15,28,21.5,16.82,9.66,7.6,7.6
10/02/2019 22:30,29.4,23.5,18.21,10.33,7.6,7.6
10/02/2019 22:45,36,29.4,24.43,14.45,7.6,7.6
10/02/2019 23:00,39,32.2,26.67,16.94,7.6,7.6
10/02/2019 23:15,46.4,36.8,28.68,17.6,7.6,7.6
10/02/2019 23:30,49.3,39,30.95,18.14,7.6,7.6
10/02/2019 23:45,50,38.6,28.63,16.17,7.6,7.6
11/02/2019 0:00,45.7,35.3,26.76,15.02,7.6,7.6
11/02/2019 0:15,45.8,34.9,25.98,14.48,7.6,7.6
11/02/2019 0:30,46.6,36.2,27.07,15.16,7.6,7.6
11/02/2019 0:45,43.7,34.2,25.52,14.4,7.6,7.6
11/02/2019 1:00,37.4,28.9,21.76,12.1,7.6,7.6
11/02/2019 1:15,36.9,28.8,21.19,11.73,7.6,7.6
11/02/2019 1:30,39.6,29.2,22.67,12.64,7.6,7.6
11/02/2019 1:45,39.2,29.9,22.85,12.95,7.6,7.6
11/02/2019 2:00,36.5,28.8,22.44,12.76,7.6,7.6
11/02/2019 2:15,38.6,29.6,22.77,13.02,7.6,7.6
11/02/2019 2:30,41.6,33.2,25.75,14.76,7.6,7.6
11/02/2019 2:45,47.1,37.6,30.61,17.4,7.6,7.6
11/02/2019 3:00,50.7,40.8,33.91,19.08,7.6,7.6
11/02/2019 3:15,48.6,38.4,30.18,17.4,7.6,7.6
11/02/2019 3:30,52.3,42.6,34.34,20.17,7.6,7.6
11/02/2019 3:45,39.5,31.3,25.46,15.29,7.6,7.6
11/02/2019 4:00,29.3,23.7,18.73,10.91,7.6,7.6
11/02/2019 4:15,30.9,23.7,18.14,10.23,7.6,7.6
11/02/2019 4:30,27.9,21.5,16.6,9.29,7.6,7.6
11/02/2019 4:45,25.5,20.1,15.21,8.55,7.6,7.6
11/02/2019 5:00,24.2,18.3,13.63,7.77,7.6,7.6
